source,url,title,published_at,district,zone_name,latitude,longitude,incident_type,victim_age,severity,article_hour,article_day_of_week,matched_alias,match_score,match_type
Daily Star,https://www.thedailystar.net/news/crime-justice/news/extortion-row-behind-killing-former-swechchhasebak-dal-leader-police-4194696,Extortion row behind killing of former Swechchhasebak Dal leader: Police,2026-06-12T08:00:00,Dhaka,Rampura,23.7639,90.4217,murder,,5,8,4,rampura,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/extortion-row-behind-killing-former-swechchhasebak-dal-leader-police-4194696,Extortion row behind killing of former Swechchhasebak Dal leader: Police,2026-06-12T08:00:00,Dhaka,Malibagh,23.7471,90.4146,murder,,5,8,4,mouchak,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/extortion-row-behind-killing-former-swechchhasebak-dal-leader-police-4194696,Extortion row behind killing of former Swechchhasebak Dal leader: Police,2026-06-12T08:00:00,Munshiganj,Tongibari,23.53395,90.484545,murder,,5,8,4,munshiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bagerhat-youth-sent-jail-over-facebook-post-using-zaima-rahmans-photo-4194646,Bagerhat youth sent to jail over social media post using Zaima Rahman’s photo,2026-06-12T08:00:00,Bagerhat,Rampal,22.65657,89.79123,suspicious_activity,24.0,2,8,4,bagerhat,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bagerhat-youth-sent-jail-over-facebook-post-using-zaima-rahmans-photo-4194646,Bagerhat youth sent to jail over social media post using Zaima Rahman’s photo,2026-06-12T08:00:00,Bagerhat,Fakirhat,22.77852,89.70579,suspicious_activity,24.0,2,8,4,bagerhat,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/bagerhat-youth-sent-jail-over-facebook-post-using-zaima-rahmans-photo-4194646,Bagerhat youth sent to jail over social media post using Zaima Rahman’s photo,2026-06-12T08:00:00,Bagerhat,Mollahat,22.65657,89.79123,suspicious_activity,24.0,2,8,4,bagerhat,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/chattogram-court-orders-crackdown-ambulance-syndicates-4194621,Chattogram court orders crackdown on ambulance syndicates,2026-06-12T08:00:00,Chattogram,Panchlaish,22.3594,91.8377,suspicious_activity,,3,8,4,panchlaish,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/3-sent-jail-over-banned-chhatra-league-procession-jhenaidah-4194616,3 sent to jail over banned Chhatra League procession in Jhenaidah,2026-06-12T08:00:00,Jhenaidah,Jhenaidah Sadar,23.530615,89.172242,suspicious_activity,,2,8,4,jhenaidah sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/3-sent-jail-over-banned-chhatra-league-procession-jhenaidah-4194616,3 sent to jail over banned Chhatra League procession in Jhenaidah,2026-06-12T08:00:00,Jhenaidah,Kotchandpur,23.502088,89.122619,suspicious_activity,,2,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/3-sent-jail-over-banned-chhatra-league-procession-jhenaidah-4194616,3 sent to jail over banned Chhatra League procession in Jhenaidah,2026-06-12T08:00:00,Jhenaidah,Maheshpur,23.35291,88.91222,suspicious_activity,,2,8,4,jhenaidah,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/hc-summons-habiganj-judge-failing-complete-rape-murder-trial-5-years-4194556,HC summons Habiganj judge for failing to complete rape-murder trial in 5 years,2026-06-12T08:00:00,Habiganj,Nabiganj,24.56667,91.51667,sexual_violence,17.0,5,8,4,nabiganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/hc-summons-habiganj-judge-failing-complete-rape-murder-trial-5-years-4194556,HC summons Habiganj judge for failing to complete rape-murder trial in 5 years,2026-06-12T08:00:00,Habiganj,Bahubal,24.38044,91.413,sexual_violence,17.0,5,8,4,habiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/hc-summons-habiganj-judge-failing-complete-rape-murder-trial-5-years-4194556,HC summons Habiganj judge for failing to complete rape-murder trial in 5 years,2026-06-12T08:00:00,Habiganj,Chunarughat,24.38044,91.413,sexual_violence,17.0,5,8,4,habiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/hc-questions-lack-elderly-care-system-after-womans-body-found-mirpur-flat-4194546,HC questions lack of elderly care system after woman's body found in Mirpur flat,2026-06-12T08:00:00,Dhaka,Sadarghat,23.7104,90.4074,sexual_violence,75.0,5,8,4,Dhaka,0,district_fallback
Daily Star,https://www.thedailystar.net/news/crime-justice/news/chandpur-man-sent-jail-over-alleged-assault-neglect-elderly-mother-4194521,"Chandpur man sent to jail over alleged assault, neglect of elderly mother",2026-06-12T08:00:00,Chandpur,Faridganj,23.13559,90.7434,violence,,4,8,4,chandpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/chandpur-man-sent-jail-over-alleged-assault-neglect-elderly-mother-4194521,"Chandpur man sent to jail over alleged assault, neglect of elderly mother",2026-06-12T08:00:00,Chandpur,Hajiganj,23.25191,90.85508,violence,,4,8,4,chandpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mother-teenage-daughter-allegedly-gang-raped-during-robbery-home-coxs-bazar-4194516,"Mother, teenage daughter allegedly gang-raped during robbery at home in Cox’s Bazar",2026-06-12T08:00:00,Cox's Bazar,Cox's Bazar Sadar Hospital,21.352809,92.078364,sexual_violence,40.0,5,8,4,cox's bazar sadar hospital,7,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mother-teenage-daughter-allegedly-gang-raped-during-robbery-home-coxs-bazar-4194516,"Mother, teenage daughter allegedly gang-raped during robbery at home in Cox’s Bazar",2026-06-12T08:00:00,Cox's Bazar,Kolatoli,21.420776,91.983256,sexual_violence,40.0,5,8,4,cox's bazar,4,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mother-teenage-daughter-allegedly-gang-raped-during-robbery-home-coxs-bazar-4194516,"Mother, teenage daughter allegedly gang-raped during robbery at home in Cox’s Bazar",2026-06-12T08:00:00,Cox's Bazar,Chakaria,21.76459,92.07612,sexual_violence,40.0,5,8,4,cox's bazar,4,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/ramisa-rape-murder-death-reference-sent-supreme-court-4194481,"Ramisa rape, murder: Death reference sent to Supreme Court",2026-06-12T08:00:00,Dhaka,Sadarghat,23.7104,90.4074,sexual_violence,15.0,5,8,4,Dhaka,0,district_fallback
Daily Star,https://www.thedailystar.net/news/crime-justice/news/three-die-after-arson-attack-homes-rape-murder-accused-pabna-4194466,Three die after arson attack on homes of rape-murder accused in Pabna,2026-06-12T08:00:00,Pabna,Pabna Sadar,24.00644,89.2372,violence,16.0,5,8,4,pabna sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/three-die-after-arson-attack-homes-rape-murder-accused-pabna-4194466,Three die after arson attack on homes of rape-murder accused in Pabna,2026-06-12T08:00:00,Pabna,Atgharia,24.48515,89.53493,violence,16.0,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/three-die-after-arson-attack-homes-rape-murder-accused-pabna-4194466,Three die after arson attack on homes of rape-murder accused in Pabna,2026-06-12T08:00:00,Pabna,Bera,24.07821,89.63262,violence,16.0,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/former-banker-held-over-misuse-customers-returned-credit-card-4194436,Former banker held over misuse of customer's returned credit card,2026-06-12T08:00:00,Dhaka,Tejgaon,23.7631,90.4003,suspicious_activity,,2,8,4,tejgaon industrial area,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/former-banker-held-over-misuse-customers-returned-credit-card-4194436,Former banker held over misuse of customer's returned credit card,2026-06-12T08:00:00,Dhaka,Gulshan,23.7806,90.4167,suspicious_activity,,2,8,4,gulshan,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/2-arrested-over-killing-former-swechchhasebak-dal-leader-mouchak-4194371,2 arrested over killing of Swechchhasebak Dal leader in Mouchak,2026-06-12T08:00:00,Dhaka,Malibagh,23.7471,90.4146,violence,,5,8,4,mouchak,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/2-arrested-over-killing-former-swechchhasebak-dal-leader-mouchak-4194371,2 arrested over killing of Swechchhasebak Dal leader in Mouchak,2026-06-12T08:00:00,Munshiganj,Tongibari,23.53395,90.484545,violence,,5,8,4,munshiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/2-arrested-over-killing-former-swechchhasebak-dal-leader-mouchak-4194371,2 arrested over killing of Swechchhasebak Dal leader in Mouchak,2026-06-12T08:00:00,Munshiganj,Gazaria,23.17886,89.97853,violence,,5,8,4,munshiganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-hacked-death-protesting-harassment-granddaughter-4194346,Man hacked to death for 'protesting harassment of granddaughter',2026-06-12T08:00:00,Jashore,Chanchra,23.168306,89.210408,violence,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-hacked-death-protesting-harassment-granddaughter-4194346,Man hacked to death for 'protesting harassment of granddaughter',2026-06-12T08:00:00,Jashore,Bagharpara,24.045958,90.032723,violence,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-hacked-death-protesting-harassment-granddaughter-4194346,Man hacked to death for 'protesting harassment of granddaughter',2026-06-12T08:00:00,Jashore,Jhikargacha,23.11134,89.09061,violence,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/two-killed-separate-incidents-pabna-4194336,Two killed in separate incidents in Pabna,2026-06-12T08:00:00,Rajshahi,Rajshahi Medical College,24.372,88.586397,murder,,5,8,4,rajshahi medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/two-killed-separate-incidents-pabna-4194336,Two killed in separate incidents in Pabna,2026-06-12T08:00:00,Pabna,Pabna Sadar,24.00644,89.2372,murder,,5,8,4,pabna sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/two-killed-separate-incidents-pabna-4194336,Two killed in separate incidents in Pabna,2026-06-12T08:00:00,Pabna,Atgharia,24.48515,89.53493,murder,,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/11-injured-clash-over-shortage-beef-servings-faridpur-wedding-4194316,11 injured in clash over 'shortage of beef servings' at Faridpur wedding,2026-06-12T08:00:00,Faridpur,Bhanga,23.60612,89.84064,violence,,4,8,4,bhanga,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/11-injured-clash-over-shortage-beef-servings-faridpur-wedding-4194316,11 injured in clash over 'shortage of beef servings' at Faridpur wedding,2026-06-12T08:00:00,Faridpur,Goalchamot,23.5936,89.8201,violence,,4,8,4,faridpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/11-injured-clash-over-shortage-beef-servings-faridpur-wedding-4194316,11 injured in clash over 'shortage of beef servings' at Faridpur wedding,2026-06-12T08:00:00,Faridpur,Boalmari,23.39212,89.68308,violence,,4,8,4,faridpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/swechchhasebak-dal-man-stabbed-death-city-4194136,Swechchhasebak Dal man stabbed to death in city,2026-06-12T08:00:00,Dhaka,Malibagh,23.7471,90.4146,violence,,5,8,4,malibagh,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/biker-tries-save-child-he-hit-both-die-4194156,Biker tries to save child ‘he hit’; both die,2026-06-12T08:00:00,Pabna,Ishwardi,24.130775,89.064327,violence,15.0,5,8,4,ishwardi,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/biker-tries-save-child-he-hit-both-die-4194156,Biker tries to save child ‘he hit’; both die,2026-06-12T08:00:00,Kushtia,Bheramara,24.02452,88.99234,violence,15.0,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/biker-tries-save-child-he-hit-both-die-4194156,Biker tries to save child ‘he hit’; both die,2026-06-12T08:00:00,Kushtia,Khoksa,23.9028,89.11943,violence,15.0,5,8,4,kushtia,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/tonu-murder-case-seek-interpols-help-arrest-two-suspects-4194186,Tonu murder case: Seek Interpol’s help to arrest two suspects,2026-06-12T08:00:00,Cumilla,Cumilla Cantonment,23.4417,91.00987,murder,15.0,5,8,4,cumilla cantonment,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/tonu-murder-case-seek-interpols-help-arrest-two-suspects-4194186,Tonu murder case: Seek Interpol’s help to arrest two suspects,2026-06-12T08:00:00,Cumilla,Burichang,23.5534,91.12901,murder,15.0,5,8,4,burichang,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/tonu-murder-case-seek-interpols-help-arrest-two-suspects-4194186,Tonu murder case: Seek Interpol’s help to arrest two suspects,2026-06-12T08:00:00,Cumilla,Kandirpar,23.46186,91.18504,murder,15.0,5,8,4,cumilla,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-man-accused-molesting-girl-rajshahi-4193951,Mob beats man accused of molesting girl in Rajshahi,2026-06-12T08:00:00,Rajshahi,Rajshahi Medical College,24.372,88.586397,violence,9.0,5,8,4,rajshahi medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-man-accused-molesting-girl-rajshahi-4193951,Mob beats man accused of molesting girl in Rajshahi,2026-06-12T08:00:00,Rajshahi,Binodpur,24.37443,88.603999,violence,9.0,5,8,4,rajshahi,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/mob-beats-man-accused-molesting-girl-rajshahi-4193951,Mob beats man accused of molesting girl in Rajshahi,2026-06-12T08:00:00,Rajshahi,Kazla,24.364265,88.632816,violence,9.0,5,8,4,rajshahi,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/swechchhasebak-dal-leader-stabbed-death-dhakas-mouchak-4193851,Swechchhasebak Dal leader stabbed to death in Dhaka’s Mouchak,2026-06-12T08:00:00,Dhaka,Malibagh,23.7471,90.4146,violence,,5,8,4,malibagh,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/paper-book-prepared-maguras-asiya-rape-and-murder-case-4193761,Paper-book prepared for Magura’s Asiya rape and murder case,2026-06-12T08:00:00,Magura,Arpara,23.405385,89.416036,sexual_violence,15.0,5,8,4,magura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/paper-book-prepared-maguras-asiya-rape-and-murder-case-4193761,Paper-book prepared for Magura’s Asiya rape and murder case,2026-06-12T08:00:00,Magura,Langalbadh,23.666337,89.366377,sexual_violence,15.0,5,8,4,magura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/paper-book-prepared-maguras-asiya-rape-and-murder-case-4193761,Paper-book prepared for Magura’s Asiya rape and murder case,2026-06-12T08:00:00,Magura,Shalikha,23.34,89.36,sexual_violence,15.0,5,8,4,magura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-over-alleged-sexual-abuse-child-munshiganj-4193656,Man arrested over alleged sexual abuse of child in Munshiganj,2026-06-12T08:00:00,Munshiganj,Gazaria,23.17886,89.97853,violence,15.0,5,8,4,gazaria,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-over-alleged-sexual-abuse-child-munshiganj-4193656,Man arrested over alleged sexual abuse of child in Munshiganj,2026-06-12T08:00:00,Narayanganj,Siddhirganj,23.61352,90.50298,violence,15.0,5,8,4,siddhirganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/man-arrested-over-alleged-sexual-abuse-child-munshiganj-4193656,Man arrested over alleged sexual abuse of child in Munshiganj,2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,violence,15.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/husband-attempts-suicide-after-killing-wife-jashore-police-suspect-4193551,"Husband attempts suicide after killing wife in Jashore, police suspect",2026-06-12T08:00:00,Jashore,Chanchra,23.168306,89.210408,violence,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/husband-attempts-suicide-after-killing-wife-jashore-police-suspect-4193551,"Husband attempts suicide after killing wife in Jashore, police suspect",2026-06-12T08:00:00,Jashore,Bagharpara,24.045958,90.032723,violence,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/husband-attempts-suicide-after-killing-wife-jashore-police-suspect-4193551,"Husband attempts suicide after killing wife in Jashore, police suspect",2026-06-12T08:00:00,Jashore,Jhikargacha,23.11134,89.09061,violence,,5,8,4,jashore,1,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/suspected-thief-beaten-death-manikganj-4193481,Suspected thief beaten to death in Manikganj,2026-06-12T08:00:00,Manikganj,Manikganj Sadar Hospital,23.861743,90.00136,robbery,,4,8,4,manikganj sadar hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/suspected-thief-beaten-death-manikganj-4193481,Suspected thief beaten to death in Manikganj,2026-06-12T08:00:00,Manikganj,Manikganj Sadar,23.861743,90.00136,robbery,,4,8,4,manikganj sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/crime-justice/news/suspected-thief-beaten-death-manikganj-4193481,Suspected thief beaten to death in Manikganj,2026-06-12T08:00:00,Manikganj,Singair,23.81285,90.14276,robbery,,4,8,4,singair,2,zone_alias
